paperId,title,year,venue,citationCount,referenceCount,abstract,authors,n_authors
ea590185f9661c311f28b9b71d6902e6ca651a2a,Developing Explainable AI Models for Personalized Treatment Recommendations Using LLMs and EHR Data,2025,2025 International Conference on Computing Technologies & Data Communication (ICCTDC),0,36,"Personalized treatment recommendations remain critical for better outcomes and optimization of healthcare delivery. This paper discusses an explainable AI framework for personalized treatment recommendation using large language models in conjunction with EHR data. Using the publicly available dataset MIMIC-III, this approach integrates into a unique analysis advanced natural language processing capabilities of LLMs, interpreting complex clinical narratives along with structured data. We implement explainability techniques that provide insight into the decision-making process of the AI model to ensure transparency and trust. The results show improved accuracy and clinician satisfaction compared to traditional models, underlining the potential of explainable AI in personalized medicine. This work emphasizes the need to combine large datasets with state-of-the-art AI technologies to enable trustworthy and effective healthcare solutions.","[{'authorId': '2332938567', 'name': 'Sukanth Korkanti'}]",1
230de5e607efa30416bab29db654f9e14415b6ad,An Explainable AI Framework for Online Diabetes Risk Prediction with a Personalized Chatbot Assistant,2025,Electronics,0,14,"Background and Objective: Diabetes is a prevalent chronic disease that presents considerable health risks, making prompt diagnosis and treatment essential to avert complications. Traditional Artificial Intelligence (AI) models for diabetes prediction often operate as black boxes. A major issue caused by this is that black boxes lack interpretability, which impacts their effectiveness in clinical use cases. We introduce a novel online recommendation framework using explainable AI (XAI) to predict type II diabetes risk and provide clear, actionable analyses with a personalized chatbot assistant. Methods: To make the model, we chose the CatBoost classifier and SHapley Additive exPlanations (SHAP) due to their ability to provide accurate predictions. Using those tools, we analyzed 16 individual risk factors from a dataset of 520 patients. We applied the Synthetic Minority Over-sampling Technique (SMOTE) to reduce the effect of data imbalance. We also developed an interactive interface that allows users to input data, visualize personalized risk profiles, and understand the driving factors behind predictions. Finally, large language models (LLMs) were integrated into the interface for patient-specific recommendations for improving health and lifestyle through a personalized chatbot assistant. Results: The model demonstrated great predictive performance, with an Area Under the ROC Curve (AUC) of 0.99, a Cohen Kappa score of 0.978, and an F1 score of 0.99. For the minority class, SMOTE application improved performance metrics, resulting in an AUC of 0.98 and an F1 score of 0.91 for female patients. Conclusions: This study proposes an explainable AI framework for predicting diabetes risk online and providing patient-specific advice through a personalized chatbot assistant. This will help to facilitate better decision-making and improved management of diabetes risk.","[{'authorId': '2335970300', 'name': 'Ehesan Maimaitijiang'}, {'authorId': '2382197947', 'name': 'Muyesaier Aihaiti'}, {'authorId': '2335035043', 'name': 'Yasin Mamatjan'}]",3
f9f4cdb0ff91640d0fb28025e91b89758010da74,A Methodological Framework for Business Decisions with Explainable AI and the Analytic Hierarchical Process,2025,Processes,3,37,"In today’s data-driven business landscape, effective and transparent decision making becomes relevant to maintain a competitive advantage over the competition, especially in customer service in B2B environments. This study presents a methodological framework that integrates Explainable Artificial Intelligence (XAI), C-means clustering, and the Analytic Hierarchical Process (AHP) to improve strategic decision making in business environments. The framework addresses the need to obtain interpretable information from predictions based on machine learning processes and the prioritization of key factors for decision making. C-means clustering enables flexible customer segmentation based on interaction patterns, while XAI provides transparency into model outputs, allowing support teams to understand the factors influencing each recommendation. The AHP is then applied to prioritize criteria within each customer segment, aligning support actions with organizational goals. Tested with real customer interaction data, this integrated approach proved effective in accurately segmenting customers, predicting support needs, and optimizing resource allocation. The combined use of XAI and the AHP ensures that business decisions are data-driven, interpretable, and aligned with the company’s strategic objectives, making this framework relevant for companies seeking to improve their customer service in complex B2B contexts. Future research will explore the application of the proposed model in different business processes.","[{'authorId': '2137515097', 'name': 'Gabriel Marín Díaz'}, {'authorId': '2320628073', 'name': 'Raquel Gómez Medina'}, {'authorId': '2320631933', 'name': 'José Alberto Aijón Jiménez'}]",3
77c014c618465a90e00db4347eb04ce6d5f1dbf3,Optimizing AI System Security: An Ecosystem Recommendation to Socio-Technical Risk Management,2024,AHFE International,1,0,"Given the sophistication of adversarial machine learning (ML) attacks on Artificial Intelligence (AI) systems, enhanced security frameworks that integrate human factors into risk assessments are critical. This paper presents a comprehensive methodology combining cybersecurity, cyberpsychology, and AI to address human-related aspects of these attacks. It introduces an AI system security optimization ecosystem to help security officers protect AI systems against various attacks, including poisoning, evasion, extraction, and inference. The risk management approach enhances NIST and ENISA frameworks by incorporating socio-technical aspects of adversarial ML threats. By creating digital clones and using explainable AI (XAI) techniques, the human elements of attackers are integrated into security risk management. An innovative conversational agent is proposed to include defenders’ perspectives, advancing the design and deployment of secure AI systems and guiding future certification schemes.","[{'authorId': '51193905', 'name': 'Kitty Kioskli'}, {'authorId': '2329775487', 'name': 'Antonios Ramfos'}, {'authorId': '2330059715', 'name': 'Steve Taylor'}, {'authorId': '2140688864', 'name': 'Leandros A. Maglaras'}, {'authorId': '2310530389', 'name': 'Ricardo Lugo'}]",5
77a09effafd8dcdfe44a709f51c12e86992e6cce,Challenges and Future Perspectives in Explainable AI A Roadmap for New Scholars,2025,"2025 3rd International Conference on Intelligent Systems, Advanced Computing and Communication (ISACC)",0,35,"Machine learning is transforming industries with its capabilities in prediction, recommendation, and decision support. However, the complexity of these systems often hides their inner workings, earning them the label ""black box"" models. This lack of transparency makes it challenging for users to understand both processes and outcomes, highlighting the need for Explainable Artificial Intelligence (XAI) to build trustworthy AI systems.This paper reviews existing literature and contributions on XAI, focusing on core concepts such as interpretability, exploitability, and intelligibility. We emphasize the importance of these aspects for fostering trust, explore the XAI lifecycle, and analyze taxonomies of XAI methods. Additionally, we discuss challenges in the field and propose future research directions, stressing responsible AI development. Our aim is to help novice researchers understand the XAI framework and apply it effectively to their work.","[{'authorId': '2356859639', 'name': 'Chumki Sil'}, {'authorId': '2261924161', 'name': 'Dr. Papri Ghosh'}, {'authorId': '2353404768', 'name': 'Subhram Das'}, {'authorId': '122078277', 'name': 'Md Ashifuddin Mondal'}]",4
01dedd96bd2d696e3d93582438f5e44a174064bd,Personality-based tailored explainable recommendation for trustworthy smart learning system in the age of artificial intelligence,2023,Smart Learning Environments,7,52,"In the age of artificial intelligence (AI), trust in AI systems is becoming more important. Explainable recommenders, which explain why an item is recommended, have recently been proposed in the field of learning technology to improve transparency, persuasiveness, and trustworthiness. However, the methods for generating explanations are limited and do not consider the learner’s cognitive perceptions or personality. This study draws inspiration from tailored intervention research in public health and investigates the effectiveness of personality-based tailored explanations by implementing them for the recommended quizzes in an explainable recommender system. High school students (n = 217) were clustered into three distinct profiles labeled Diligent (n = 77), Fearful (n = 72), and Agreeable (n = 68), based on the Big Five personality traits. The students were divided into a tailored intervention group (n = 106) and a control group (n = 111). In the tailored intervention group, personalized explanations for recommended quizzes were provided based on student profiles, with explanations based on quiz characteristics. In the control group, only non-personalized explanations based on quiz characteristics were provided. An 18-day A/B experiment showed that the tailored intervention group had significantly higher recommendation usage than the control group. These results suggest that personality-based tailored explanations with a recommender approach are effective for e-learning engagement and imply improved trustworthiness of AI learning systems.","[{'authorId': '144664473', 'name': 'Kyosuke Takami'}, {'authorId': '145667538', 'name': 'B. Flanagan'}, {'authorId': '114887272', 'name': 'Yiling Dai'}, {'authorId': '2240147388', 'name': 'Hiroaki Ogata'}]",4
8dd0727601d40d437a182f05548da563ac60d4b3,Explainable Fairness in Recommendation,2022,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,44,79,"Existing research on fairness-aware recommendation has mainly focused on the quantification of fairness and the development of fair recommendation models, neither of which studies a more substantial problem--identifying the underlying reason of model disparity in recommendation. This information is critical for recommender system designers to understand the intrinsic recommendation mechanism and provides insights on how to improve model fairness to decision makers. Fortunately, with the rapid development of Explainable AI, we can use model explainability to gain insights into model (un)fairness. In this paper, we study the problem ofexplainable fairness, which helps to gain insights about why a system is fair or unfair, and guides the design of fair recommender systems with a more informed and unified methodology. Particularly, we focus on a common setting with feature-aware recommendation and exposure unfairness, but the proposed explainable fairness framework is general and can be applied to other recommendation settings and fairness definitions. We propose a Counterfactual Explainable Fairness framework, called CEF, which generates explanations about model fairness that can improve the fairness without significantly hurting the performance. The CEF framework formulates an optimization problem to learn the ""minimal'' change of the input features that changes the recommendation results to a certain level of fairness. Based on the counterfactual recommendation result of each feature, we calculate an explainability score in terms of the fairness-utility trade-off to rank all the feature-based explanations, and select the top ones as fairness explanations. Experimental results on several real-world datasets validate that our method is able to effectively provide explanations to the model disparities and these explanations can achieve better fairness-utility trade-off when using them for recommendation than all the baselines.","[{'authorId': '152988336', 'name': 'Yingqiang Ge'}, {'authorId': '2110449137', 'name': 'Juntao Tan'}, {'authorId': '2153095583', 'name': 'Yangchun Zhu'}, {'authorId': '35846319', 'name': 'Yinglong Xia'}, {'authorId': '33642939', 'name': 'Jiebo Luo'}, {'authorId': '50152132', 'name': 'Shuchang Liu'}, {'authorId': '2011378', 'name': 'Zuohui Fu'}, {'authorId': '1947101', 'name': 'Shijie Geng'}, {'authorId': '2109968285', 'name': 'Zelong Li'}, {'authorId': '2145038716', 'name': 'Yongfeng Zhang'}]",10
42bfda85ef5e2baf171fce33523e7923f80ba827,Learning to Rank Rationales for Explainable Recommendation,2022,arXiv.org,3,48,"State-of-the-art recommender system (RS) mostly rely on complex deep neural network (DNN) model structure, which makes it difficult to provide explanations along with RS decisions. Previous researchers have proved that providing explanations along with recommended items can help users make informed decisions and improve their trust towards the uninterpretable blackbox system. In model-agnostic explainable recommendation, system designers deploy a separate explanation model to take as input from the decision model, and generate explanations to meet the goal of persuasiveness. In this work, we explore the task of ranking textual rationales (supporting evidences) for model-agnostic explainable recommendation. Most of existing rationales ranking algorithms only utilize the rationale IDs and interaction matrices to build latent factor representations; and the semantic information within the textual rationales are not learned effectively. We argue that such design is suboptimal as the important semantic information within the textual rationales may be used to better profile user preferences and item features. Seeing this gap, we propose a model named Semantic-Enhanced Bayesian Personalized Explanation Ranking (SE-BPER) to effectively combine the interaction information and semantic information. SE-BPER first initializes the latent factor representations with contextualized embeddings generated by transformer model, then optimizes them with the interaction data. Extensive experiments show that such methodology improves the rationales ranking performance while simplifying the model training process (fewer hyperparameters and faster convergence). We conclude that the optimal way to combine semantic and interaction information remains an open question in the task of rationales ranking.","[{'authorId': '2284763197', 'name': 'Zhichao Xu'}, {'authorId': '1475721571', 'name': 'Yi Han'}, {'authorId': '1958895984', 'name': 'Tao Yang'}, {'authorId': '2077430797', 'name': 'Anh Tran'}, {'authorId': '144922928', 'name': 'Qingyao Ai'}]",5
d9ec78a71231900b76b33472937db53189247953,Explainable Rules and Heuristics in AI Algorithm Recommendation Approaches—A Systematic Literature Review and Mapping Study,2023,Computer Modeling in Engineering &amp; Sciences,5,0,,"[{'authorId': '2204989581', 'name': 'Francisco Jos�Garc韆-Pe馻lvo'}, {'authorId': '2204999384', 'name': 'Andrea V醶quez-Ingelmo'}, {'authorId': '2204989567', 'name': 'Alicia Garc韆-Holgado'}]",3
e632f1191b3c261cdae48698c97eb2e9a5a45c78,Explainable recommendation: when design meets trust calibration,2021,World wide web (Bussum),32,105,"Human-AI collaborative decision-making tools are being increasingly applied in critical domains such as healthcare. However, these tools are often seen as closed and intransparent for human decision-makers. An essential requirement for their success is the ability to provide explanations about themselves that are understandable and meaningful to the users. While explanations generally have positive connotations, studies showed that the assumption behind users interacting and engaging with these explanations could introduce trust calibration errors such as facilitating irrational or less thoughtful agreement or disagreement with the AI recommendation. In this paper, we explore how to help trust calibration through explanation interaction design. Our research method included two main phases. We first conducted a think-aloud study with 16 participants aiming to reveal main trust calibration errors concerning explainability in AI-Human collaborative decision-making tools. Then, we conducted two co-design sessions with eight participants to identify design principles and techniques for explanations that help trust calibration. As a conclusion of our research, we provide five design principles: Design for engagement, challenging habitual actions, attention guidance, friction and support training and learning. Our findings are meant to pave the way towards a more integrated framework for designing explanations with trust calibration as a primary goal.","[{'authorId': '2122587261', 'name': 'Mohammad Naiseh'}, {'authorId': '1403767870', 'name': 'Dena Al-Thani'}, {'authorId': '144623186', 'name': 'Nan Jiang'}, {'authorId': '2114136995', 'name': 'Raian Ali'}]",4
a88055f98ea9d5171e8c32ca3199cececf772fdc,A Personalized and Explainable News Recommendation Framework Leveraging User Clickstreams and Content Semantics,2025,Journal of Machine and Computing,0,18,"MindReader introduces an interpretable and personalized news recommender system that integrates clickstream data to summarize transformer-based content semantics and provide token-level biased attribution. Unlike classical recommender systems, which often operate as black boxes, MindReader offers actionable interpretability by utilizing Shapley Additive explanations (SHAP) to reveal the word-level contributions behind each recommendation decision. This model combines both user reading history and article content extraction through a unified framework, incorporating temporal patterns and semantic embeddings. MindReader demonstrates state-of-the-art AUC and coherence scores on real-world news datasets, outperforming several strong baselines, including TF-IDF and neural content models. Human evaluation confirms its superiority. SHAP-based overlays closely align with user attention patterns, while error case analysis highlights resilience against linguistic noise and clickbait content. A key differentiator of MindReader lies in its commitment to not only achieving high performance but also ensuring transparency and trust qualities vital for the deployment of AI in sensitive areas such as journalism, education, and civic communication. This transparency allows users to not only see what content is recommended but also understand the reasoning behind it. In alignment with the UN Sustainable Development Goals (SDG 4 – Quality Education, SDG 9 – Innovation and Infrastructure, and SDG 16 – Strong Institutions), MindReader advocates for an interpretable AI framework for public information dissemination. The architecture proposed in this work offers a scalable, user-centric, and SDG-compliant approach to the implementation of explainable recommended systems.","[{'authorId': '2341762828', 'name': 'Kalyan Chakravarthy N S'}, {'authorId': '2381275892', 'name': 'Muthuramya C'}, {'authorId': '2381719466', 'name': 'Soujanya M'}, {'authorId': '2212450613', 'name': 'Jafar Ali Ibrahim Syed Masood'}, {'authorId': '9116000', 'name': 'Raenu A. L. Kolandaisamy'}]",5
8eac5a4671f8e797e1f7abfae2be4e6c6c99e2bd,A Personalized and Explainable Federated Learning Approach for Recommendation Systems,2025,International Conference on Edge Computing [Services Society],0,31,"The growing adoption of wearable fitness devices and health applications has led to an exponential increase in fitness recommendations. However, privacy concerns remain significant barriers to user trust and regulatory compliance. Federated Learning (FL) offers a privacy-preserving paradigm by training models across decentralized devices without exposing raw data. However, FL introduces new challenges, including data heterogeneity, computational overhead, and the need for explainable AI (XAI). This work presents XFL, an integrated, explainable FL approach for personalized fitness recommendation systems. Our approach integrates FL with XAI techniques, SHAP, and LIME, to enhance transparency and interpretability while preserving privacy. By leveraging global and client-specific explanations, our framework empowers users to understand the rationale behind personalized recommendations, fostering trust and usability. Experimental results demonstrate that XFL performs better than centralized models while maintaining strong privacy guarantees. Furthermore, we evaluated the computational impact of integrating XAI in FL environments, providing insights into the efficiency of different explainability techniques. Our findings contribute to developing user-centric, privacy-aware, and interpretable AI-driven fitness solutions.","[{'authorId': '12147027', 'name': 'Sadi Alawadi'}, {'authorId': '17663383', 'name': 'Feras M. Awaysheh'}, {'authorId': '2376343805', 'name': 'Thambugala Athukoralalage Jayani Sandunka Athukorala'}, {'authorId': '2376345646', 'name': 'Saket Gande'}, {'authorId': '11033180', 'name': 'Fahed Alkhabbas'}]",5
e978c8f33e75917be10447c8c889983755012cc6,AI-Enhanced Cross-Modal Anime Recommendation System with Explainable Deep Learning,2025,2024 International Conference on IT Innovation and Knowledge Discovery (ITIKD),0,21,"This paper presents an innovative approach to anime recommendation systems by integrating multi-modal deep learning with explainable AI techniques. We propose a novel framework that combines visual features, textual content, and user interaction data to create more accurate and interpretable recommendations. Our system addresses key challenges in ex-isting recommendation systems, including the cold-start problem and limited content understanding, through a hybrid architecture that leverages BERT-based natural language processing and convolutional neural networks for visual analysis. Experimental results demonstrate a 27% improvement in recommendation accuracy compared to traditional methods, while providing transparent explanations for recommendations through attention visualization.","[{'authorId': '2321383040', 'name': 'Jayabhaduri Radhakrishnan'}, {'authorId': '2362622459', 'name': 'H. Naga'}, {'authorId': '2362594356', 'name': 'R. G. Vardhan'}, {'authorId': '9425580', 'name': 'Akey Sungheetha'}, {'authorId': '2321686830', 'name': 'K. Dinesh'}, {'authorId': '2353334012', 'name': 'K.Indu Reddy,'}, {'authorId': '2363147176', 'name': 'K. D. Kumar'}, {'authorId': '2362640828', 'name': 'B. C. Reddy'}]",8
af92abaa9460d414559982b07d37ddc582654d6c,"Development of an artificial intelligence-generated, explainable treatment recommendation system for urothelial carcinoma and renal cell carcinoma to support multidisciplinary cancer conferences",2025,medRxiv,5,19,"Background and Objective: Decisions on the best available treatment in clinical oncology are based on expert opinions in multidisciplinary cancer conferences (MCC). Artificial intelligence (AI) could increase evidence-based treatment by generating additional treatment recommendations (TR). We aimed to develop such an AI system for urothelial carcinoma (UC) and renal cell carcinoma (RCC). Methods: Comprehensive data of patients with histologically confirmed UC and RCC who received MCC recommendations in the years 2015 to 2022 were transformed into machine readable representations. Development of a two-step process to train a classifier to mimic TR. Identification of superordinate categories of recommendations followed by specification of detailed TR. Machine learning (CatBoost, XGBoost, Random Forest) and deep learning (TabPFN, TabNet, SoftOrdering CNN, FCN) techniques were trained. Results were measured by F1-scores for accuracy weights. Additionally, clinical trial data for drugs were included. Key Findings and Limitations: AI training was performed with 1617 (UC) and 880 (RCC) MCC recommendations (77 and 76 patient input parameters). AI system generated fully automated TR with excellent F1-scores for UC (e.g. Surgery 0.81, Anti-cancer drug 0.83, Gemcitabine/Cisplatin 0.88) and RCC (e.g. Anti-cancer drug 0.92 Nivolumab 0.78, Pembrolizumab/Axitinib 0.89). Explainability is provided by clinical features and their importance score. TR and explainability were visualized on a dashboard. Main limitations: single-centre and retrospective study. Conclusions and Clinical Implications: First AI-generated explainable TR in UC and RCC with excellent performance results. Potential support tool for high-quality, evidence-based TR in MCC. Study sets global reference standards for AI development in MCC recommendations in clinical oncology.","[{'authorId': '2238763867', 'name': 'G. Duwe'}, {'authorId': '2321582460', 'name': 'D. Mercier'}, {'authorId': '2308244131', 'name': 'V. Kauth'}, {'authorId': '2308244200', 'name': 'K. Moench'}, {'authorId': '1696614145', 'name': 'Vikas Rajashekar'}, {'authorId': '2308244191', 'name': 'Markus Junker'}, {'authorId': '2205389703', 'name': 'A. Dengel'}, {'authorId': '2238765725', 'name': 'A. Haferkamp'}, {'authorId': '6942928', 'name': 'T. Höfner'}]",9
71a2503540229315188d53acd4b2bb1e2f61242c,Towards Explainable AI Using Similarity: An Analogues Visualization System,2019,Interacción,2,8,,"[{'authorId': '33713332', 'name': 'Vinicius Segura'}, {'authorId': '2076970127', 'name': 'Bruna Brandão'}, {'authorId': '8763940', 'name': 'Ana Fucs'}, {'authorId': '2178217', 'name': 'E. V. Brazil'}]",4
e42b9cf5367c882381746dac1767ee747a97217a,Evolution of recommendation systems in the age of Generative AI,2025,International Journal of Science and Research Archive,2,15,"This article examines the transformative evolution of recommendation systems in the era of Generative AI, exploring how these advanced technologies have revolutionized user experience and business outcomes across digital platforms. The article investigates the transition from traditional rule-based approaches to sophisticated model-based systems, highlighting the impact of deep learning technologies, explainable AI mechanisms, and multimodal integration. Through comprehensive analysis of recent developments, the article demonstrates how Generative AI has enhanced personalization capabilities, improved recommendation accuracy, and enabled more contextually relevant suggestions while addressing crucial aspects of user privacy and system transparency. The article encompasses various domains, including e-commerce, content streaming, and digital marketplaces, offering insights into both technical advancements and practical implementations of modern recommendation systems.","[{'authorId': '2383992695', 'name': 'Ankur Aggarwal'}]",1
eccaae7d657b436a44c0c2a5693c591454b16c98,"Issues in Explainable AI: Blackboxes, Recommendations, and Levels of Explanation",2019,,0,0,,"[{'authorId': '80378192', 'name': 'Rune Nyrup'}]",1
5c8aec51a60d078b526a55e5b941984ef5111184,AI-Driven Diagnosis and Treatment Recommendation in Healthcare: A Hybrid Deep Learning Framework,2025,International Journal of Scientific Research in Computer Science Engineering and Information Technology,0,8,"The healthcare industry faces persistent challenges in delivering accurate, scalable, and privacy-compliant diagnosis and treatment recommendations. This paper presents an innovative hybrid AI framework that integrates deep learning, federated learning, and reinforcement learning to provide an automated, explainable, and secure medical decision-making system. Unlike traditional AI models, our approach ensures data privacy through differential privacy and secure multi-party computation, while an explainable AI (XAI) module enhances clinician trust by making predictions interpretable. The system dynamically personalizes treatment recommendations using hierarchical reinforcement learning, optimizing chronic disease management. We validated the framework on real-world multi-modal medical datasets, including MIMIC-IV, NIH X-ray, and PubMed Genetics. The system processes multiple data modalities, such as electronic health records (EHRs), medical imaging (X-rays, MRIs), and genetic data, achieving an 18% reduction in diagnostic errors and a 25% improvement in patient outcomes. This research sets a new benchmark in AI-driven healthcare by demonstrating a scalable, privacy-preserving, and clinically interpretable system that can be seamlessly integrated into modern hospital infrastructures.","[{'authorId': '2345852551', 'name': 'Satyanarayana Murthy Polisetty'}]",1
a65b027ff2a70c336f1abbb164ec4bb8f8e5c670,NUTRIC AI: an AI-Assisted Personalized Nutrition Recommendation System,2025,"International Conference on Cryptography, Security and Privacy",0,15,"In this paper, NUTRIC AI is explained as a cutting-edge AI-assisted personal nutrition advisory system that provides personalized dietary guidelines through the review of individual clinical histories, current medical records, and AI-assisted meal planning. Real-time food recognition is performed by the system via Convolutional Neural Networks (CNNs), and Forecasting of Dietary Patterns is achieved using Long Short-Term Memory (LSTM) networks on past records of health information. Generative Networks are utilized to design personalized meal plans as per the specified dietary needs. For transparency and user confidence induction, the system utilizes Explainable AI (XAI) techniques, i.e., SHAP, to incorporate interpretability in its recommendations. Experimental trials depict substantial gains at a 95% accurate meal planning rate and a 92% user acceptance rate, better than existing available nutrition management platforms. The real-time food scoring system, user-specific dietary advice tailored to a user's own health record, and AI-facilitated chatbot interface are the distinguishing strengths of NUTRIC AI. The convergence of these three features places NUTRIC AI at the forefront of the art of personalized nutritional management.","[{'authorId': '2137829175', 'name': 'H. N'}, {'authorId': None, 'name': 'Kavitha S'}, {'authorId': None, 'name': 'Surya Prakash G'}, {'authorId': None, 'name': 'Sandhiya G'}]",4
